test_number,date_time,B_n_slots,L_payload_size,R_random_seed,H,N,node_id,T_round,T_round_1slot,T_on_round,T_on_without_round,energy_savings
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,3,216888.0,14312.0,103240.0,179305.0,42.42212989041019
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,4,216857.0,14343.0,116577.0,188433.0,38.13344796293643
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,6,216827.0,14312.0,122131.0,202225.0,39.60637903325504
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,7,,,,,
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,8,216888.0,14312.0,111999.0,187698.0,40.3302112968705
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,10,216888.0,14312.0,115875.0,190813.0,39.27300550801046
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,11,216949.0,14373.0,134704.0,216692.0,37.83619146069075
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,13,216888.0,14373.0,117340.0,211718.0,44.57722064255283
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,14,,,,,
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,15,216735.0,14190.0,115264.0,166000.0,30.563855421686746
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,16,216857.0,14312.0,115509.0,192400.0,39.96413721413721
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,17,,,,,
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,18,216888.0,14343.0,118469.0,206407.0,42.60417524599456
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,19,216857.0,14343.0,121032.0,217604.0,44.3796989025937
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,20,216857.0,14404.0,114318.0,208510.0,45.17385257301808
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,22,216888.0,14373.0,117095.0,201187.0,41.79792928966583
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,23,216888.0,14343.0,121337.0,208084.0,41.68845274023952
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,24,,,,,
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,25,216857.0,14343.0,113433.0,207231.0,45.26253311521925
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,26,216857.0,14343.0,127960.0,212995.0,39.923472381980794
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,27,216888.0,14373.0,118133.0,211502.0,44.145681837523995
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,28,216857.0,14312.0,108703.0,188859.0,42.44224527292848
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,32,216857.0,14343.0,124572.0,198871.0,37.36039945492304
66998, 2019-06-05T14:33:01+02:00,30,8,4557,4,2,33,216888.0,14312.0,106903.0,184006.0,41.90243796397943
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,1,,,,,
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,2,216857.0,14282.0,122222.0,195818.0,37.58387890796556
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,3,216857.0,14312.0,105987.0,182693.0,41.98628299934863
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,4,216857.0,14343.0,114257.0,193191.0,40.85801098394853
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,6,216888.0,14373.0,115661.0,202991.0,43.02161179559685
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,7,216857.0,14373.0,123657.0,216961.0,43.00496402579265
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,8,216857.0,14343.0,116760.0,187608.0,37.76384802353844
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,10,,,,,
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,11,216857.0,14343.0,121917.0,210710.0,42.139907930330786
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,13,216827.0,14343.0,116760.0,205827.0,43.272748473232376
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,14,216857.0,14373.0,125366.0,223772.0,43.97601129721323
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,15,216735.0,14221.0,116119.0,176686.0,34.279456210452445
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,16,216857.0,14312.0,116729.0,184954.0,36.88755041794176
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,17,,,,,
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,18,216888.0,14312.0,114532.0,199997.0,42.73314099711495
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,19,216857.0,14343.0,116088.0,211719.0,45.16883227296558
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,20,216857.0,14312.0,112548.0,199695.0,43.64005107789379
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,22,216857.0,14373.0,128509.0,214280.0,40.02753406757514
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,23,216888.0,14404.0,116699.0,202712.0,42.431133825328544
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,24,216857.0,14343.0,120056.0,212446.0,43.48869830451032
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,25,216857.0,14312.0,109558.0,201646.0,45.66815111631274
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,26,216857.0,14343.0,126647.0,216505.0,41.5038913650955
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,27,216857.0,14343.0,114501.0,208236.0,45.01383046159165
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,28,216857.0,14343.0,105651.0,184522.0,42.7434127095956
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,32,216857.0,14404.0,117462.0,202012.0,41.85394927034037
66999, 2019-06-05T03:07:01+02:00,30,8,12945,4,2,33,216857.0,14343.0,110504.0,190933.0,42.12420063582513
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,1,216888.0,14404.0,136688.0,213516.0,35.9823151426591
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,2,216888.0,14343.0,131530.0,206194.0,36.210558988137386
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,3,216888.0,14343.0,111175.0,196366.0,43.38378334334865
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,4,216857.0,14343.0,118621.0,198871.0,40.35279150806302
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,6,216857.0,14373.0,115631.0,206987.0,44.13610516602492
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,7,216888.0,14343.0,122314.0,224965.0,45.629764630053565
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,8,216827.0,14343.0,117584.0,197559.0,40.48157765528273
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,10,216827.0,14373.0,122650.0,216567.0,43.36625617014596
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,11,,,,,
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,13,216857.0,14343.0,111083.0,204728.0,45.741178539330235
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,14,216888.0,14373.0,133300.0,224990.0,40.752922352104534
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,15,216735.0,14221.0,124389.0,180652.0,31.144410247326356
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,16,216857.0,14343.0,114105.0,194230.0,41.25263862431138
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,17,,,,,
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,18,216857.0,14373.0,111389.0,196033.0,43.17844444557804
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,19,216857.0,14343.0,119812.0,211139.0,43.254443755061835
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,20,216857.0,14343.0,104156.0,196765.0,47.06578913932864
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,22,216888.0,14343.0,116058.0,204606.0,43.277323245652624
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,23,216888.0,14343.0,108398.0,197681.0,45.16519038248491
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,24,216888.0,14312.0,113220.0,204790.0,44.714097368035546
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,25,216857.0,14343.0,111663.0,204758.0,45.46586702351068
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,26,,,,,
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,27,216857.0,14373.0,110290.0,207230.0,46.77894127298171
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,28,216888.0,14343.0,107696.0,184952.0,41.77083783900688
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,32,216857.0,14343.0,122619.0,202438.0,39.428862170145926
67000, 2019-05-30T21:49:01+02:00,30,8,5181,4,2,33,216857.0,14343.0,119964.0,198197.0,39.472343173711
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,1,216857.0,14404.0,121582.0,198963.0,38.89215582796802
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,2,216857.0,14343.0,117919.0,194019.0,39.22296269952943
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,3,216857.0,14343.0,102691.0,187548.0,45.24548382280803
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,4,216857.0,14282.0,114959.0,191880.0,40.08807588075881
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,6,216857.0,14312.0,113006.0,202257.0,44.12752092634618
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,7,216857.0,14343.0,134460.0,222246.0,39.49947355632947
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,8,216857.0,14312.0,110534.0,186874.0,40.851054721363056
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,10,216857.0,14312.0,115631.0,198261.0,41.67738486136961
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,11,216857.0,14373.0,119720.0,218611.0,45.23605856978835
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,13,,,,,
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,14,,,,,
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,15,216735.0,14160.0,118041.0,164720.0,28.33839242350656
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,16,216857.0,14282.0,106719.0,183822.0,41.94438097724973
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,17,,,,,
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,18,216857.0,14282.0,109741.0,201738.0,45.6022167365593
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,19,216827.0,14343.0,117065.0,216109.0,45.83057623699152
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,20,216857.0,14343.0,105865.0,201617.0,47.492026962012126
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,22,216857.0,14312.0,112792.0,201311.0,43.97126833605714
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,23,216888.0,14343.0,116210.0,208757.0,44.33240561993131
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,24,216827.0,14343.0,116180.0,213060.0,45.4707594104947
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,25,216827.0,14343.0,108703.0,202652.0,46.359769457000176
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,26,216857.0,14282.0,119079.0,210556.0,43.445449191663975
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,27,216827.0,14312.0,111572.0,204207.0,45.363283335047285
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,28,216857.0,14343.0,104248.0,193743.0,46.19263663719463
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,32,216888.0,14282.0,114410.0,192948.0,40.7042311918237
67001, 2019-06-05T10:21:01+02:00,30,8,26117,4,2,33,216857.0,14282.0,103729.0,184432.0,43.75759087360111
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,1,216918.0,14343.0,131774.0,202321.0,34.86884703021436
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,2,216918.0,14343.0,130004.0,205581.0,36.762638570685034
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,3,216918.0,14404.0,120330.0,190049.0,36.68474972244
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,4,216918.0,14343.0,122131.0,195359.0,37.483811854073785
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,6,216857.0,14373.0,128875.0,202377.0,36.31934458955316
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,7,216888.0,14373.0,136505.0,222887.0,38.75596154104995
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,8,216888.0,14312.0,123657.0,190539.0,35.10147528852361
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,10,216888.0,14312.0,125762.0,208663.0,39.72961186218927
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,11,,,,,
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,13,216888.0,14312.0,126556.0,202653.0,37.55039402328117
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,14,,,,,
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,15,216735.0,14160.0,127685.0,174821.0,26.96243586296841
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,16,216888.0,14312.0,118682.0,186936.0,36.511961312962725
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,17,,,,,
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,18,216918.0,14282.0,123382.0,201281.0,38.70161614856842
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,19,,,,,
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,20,216888.0,14343.0,118682.0,199177.0,40.41380279851589
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,22,216888.0,14343.0,127166.0,208084.0,38.88718017723611
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,23,216888.0,14343.0,127380.0,207381.0,38.57682237041966
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,24,216918.0,14343.0,127258.0,209669.0,39.30528595071279
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,25,216888.0,14312.0,122894.0,201585.0,39.03613860158246
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,26,,,,,
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,27,216888.0,14343.0,121978.0,206679.0,40.98190914413172
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,28,216918.0,14312.0,121551.0,188918.0,35.659386612180946
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,32,216888.0,14312.0,130767.0,199023.0,34.29553368203675
67002, 2019-05-31T20:13:01+02:00,30,8,21341,4,2,33,216888.0,14312.0,116882.0,190110.0,38.518752301299244
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,1,216857.0,14404.0,123962.0,203753.0,39.1606503953316
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,2,216979.0,14343.0,126373.0,201923.0,37.41525234866756
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,3,216827.0,14343.0,105987.0,188035.0,43.63442976041694
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,4,216888.0,14343.0,116638.0,195054.0,40.20220041629498
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,6,216918.0,14343.0,108856.0,206070.0,47.17523171737759
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,7,,,,,
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,8,216888.0,14343.0,119171.0,196489.0,39.34978548417469
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,10,216888.0,14343.0,119110.0,208600.0,42.900287631831254
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,11,,,,,
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,13,216857.0,14373.0,107910.0,203417.0,46.95133641731025
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,14,,,,,
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,15,216735.0,14221.0,117218.0,173785.0,32.54998993008603
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,16,216857.0,14282.0,108673.0,189102.0,42.53207263804719
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,17,,,,,
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,18,216918.0,14343.0,112396.0,190904.0,41.12433474416461
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,19,216857.0,14343.0,114501.0,202928.0,43.57555389103525
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,20,216857.0,14312.0,101623.0,189994.0,46.51252144804573
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,22,216857.0,14404.0,115936.0,208971.0,44.5205315570103
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,23,216888.0,14312.0,108245.0,195024.0,44.49657478053983
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,24,216827.0,14343.0,113128.0,201618.0,43.889930462557906
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,25,216888.0,14343.0,112823.0,203321.0,44.509912896356006
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,26,,,,,
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,27,216857.0,14282.0,113952.0,198596.0,42.621200829825376
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,28,216857.0,14343.0,110626.0,181015.0,38.885727702124136
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,32,216857.0,14343.0,124176.0,202744.0,38.752318194373196
67003, 2019-06-02T09:12:01+02:00,30,8,10047,4,2,33,216857.0,14343.0,110778.0,192643.0,42.49570448965184
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,1,216888.0,14373.0,114868.0,192247.0,40.24978283146161
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,2,216888.0,14343.0,116485.0,199721.0,41.67613821280687
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,3,216888.0,14373.0,107910.0,178881.0,39.67497945561574
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,4,216888.0,14343.0,114410.0,186418.0,38.627171195914556
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,6,216888.0,14343.0,109771.0,201554.0,45.53767228633517
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,7,216949.0,14373.0,141052.0,221363.0,36.28022749962731
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,8,216888.0,14343.0,115386.0,185045.0,37.644356778081004
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,10,216888.0,14343.0,119628.0,209851.0,42.99383848540155
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,11,,,,,
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,13,216857.0,14312.0,119812.0,203965.0,41.258549260902605
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,14,,,,,
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,15,216735.0,14221.0,114837.0,163804.0,29.893653390637592
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,16,216888.0,14282.0,107940.0,181077.0,40.38999983432463
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,17,216857.0,14373.0,128845.0,223523.0,42.3571623501832
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,18,216857.0,14343.0,109832.0,197100.0,44.276002029426685
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,19,,,,,
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,20,216888.0,14404.0,109954.0,198716.0,44.66776706455444
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,22,216857.0,14343.0,108703.0,206284.0,47.30420197397762
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,23,216857.0,14312.0,115631.0,200332.0,42.280314677635126
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,24,,,,,
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,25,216857.0,14312.0,115966.0,204147.0,43.19485468804342
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,26,,,,,
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,27,216857.0,14312.0,115142.0,205946.0,44.09116952987676
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,28,216857.0,14312.0,108703.0,184466.0,41.07152537595004
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,32,216949.0,14404.0,123565.0,188890.0,34.58362009635238
67004, 2019-06-03T01:18:01+02:00,30,8,3652,4,2,33,216857.0,14282.0,105682.0,187029.0,43.49432440958354
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,1,216888.0,14312.0,125610.0,199326.0,36.982631468047316
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,2,216888.0,14343.0,126190.0,193466.0,34.774068828631385
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,3,216888.0,14312.0,109252.0,179062.0,38.98649629737186
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,4,216949.0,14312.0,113525.0,188309.0,39.71344970235092
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,6,216949.0,14343.0,121093.0,210069.0,42.35560696723458
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,7,216857.0,14434.0,132324.0,227160.0,41.74854727945061
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,8,216857.0,14312.0,110260.0,187578.0,41.219119512949284
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,10,216918.0,14312.0,120056.0,187701.0,36.03869984709724
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,11,216827.0,14312.0,114379.0,203720.0,43.854800706852544
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,13,216857.0,14343.0,114379.0,203476.0,43.78747370697281
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,14,216857.0,14373.0,130859.0,218403.0,40.083698483995185
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,15,216735.0,14221.0,115844.0,170367.0,32.00326354282226
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,16,216888.0,14404.0,114929.0,191299.0,39.921797813893434
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,17,,,,,
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,18,216857.0,14343.0,107666.0,198138.0,45.661104886493256
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,19,216857.0,14312.0,119079.0,207261.0,42.54635459637848
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,20,216857.0,14312.0,100402.0,187339.0,46.40624749785149
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,22,216857.0,14404.0,113861.0,207018.0,44.99946864523858
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,23,216857.0,14373.0,105621.0,198960.0,46.913449939686366
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,24,216949.0,14343.0,113464.0,204695.0,44.56923715772246
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,25,216857.0,14404.0,113769.0,201643.0,43.57899852709988
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,26,216857.0,14282.0,120483.0,205578.0,41.39304789422993
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,27,216857.0,14312.0,112609.0,202686.0,44.44164865851613
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,28,216857.0,14831.0,110443.0,186415.0,40.75423115092669
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,32,216857.0,14343.0,118591.0,188493.0,37.08466627407914
67005, 2019-06-05T21:12:01+02:00,30,8,15066,4,2,33,216857.0,14312.0,111724.0,185807.0,39.87094135312448
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,1,216827.0,14343.0,131835.0,215622.0,38.85827976737068
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,2,216888.0,14343.0,130218.0,203994.0,36.16576958145828
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,3,216857.0,14312.0,110565.0,185106.0,40.269359177984505
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,4,216888.0,14312.0,118164.0,193803.0,39.028807603597464
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,6,216888.0,14343.0,122741.0,216478.0,43.30093589186892
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,7,216857.0,14312.0,122497.0,215717.0,43.21402578378153
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,8,216857.0,14343.0,119415.0,195453.0,38.90347039953339
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,10,216888.0,14373.0,114471.0,210495.0,45.618185705123636
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,11,,,,,
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,13,216857.0,14343.0,108093.0,209794.0,48.476600856077866
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,14,,,,,
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,15,216735.0,14190.0,126403.0,176620.0,28.432227380817576
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,16,216888.0,14282.0,120727.0,193440.0,37.58943341604632
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,17,,,,,
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,18,216857.0,14312.0,111511.0,202627.0,44.96735380773539
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,19,216888.0,14343.0,111907.0,216110.0,48.21757438341585
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,20,,,,,
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,22,216857.0,14343.0,117919.0,210986.0,44.11050970206554
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,23,216857.0,14404.0,112762.0,208328.0,45.87285434507123
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,24,216857.0,14373.0,121154.0,212755.0,43.054687316396794
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,25,216857.0,14343.0,109771.0,206008.0,46.71517610966565
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,26,,,,,
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,27,216827.0,14282.0,111450.0,206837.0,46.116990673815614
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,28,216888.0,14343.0,109039.0,191668.0,43.1104827096855
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,32,216857.0,14312.0,118896.0,196306.0,39.433333672939185
67006, 2019-05-30T08:24:01+02:00,30,8,26652,4,2,33,216857.0,14312.0,115020.0,193527.0,40.566432590801284
67007, 2019-05-30T20:18:01+02:00,30,8,12214,4,2,1,216857.0,14343.0,123657.0,200701.0,38.38745198080727
67007, 2019-05-30T20:18:01+02:00,30,8,12214,4,2,2,216857.0,14343.0,126159.0,199662.0,36.813715178651925
67007, 2019-05-30T20:18:01+02:00,30,8,12214,4,2,3,216888.0,14312.0,115295.0,183456.0,37.15386795743939
67007, 2019-05-30T20:18:01+02:00,30,8,12214,4,2,4,216857.0,14312.0,115234.0,192827.0,40.23969672296929
67007, 2019-05-30T20:18:01+02:00,30,8,12214,4,2,6,216888.0,14404.0,128082.0,213608.0,40.0387625931613
