test_number,date_time,B_n_slots,L_payload_size,R_random_seed,H,N,node_id,T_round,T_round_1slot,T_on_round,T_on_without_round,energy_savings
75503, 2019-10-18T07:58:01+02:00,10,16,2914,4,2,23,96954.0,16296.0,59753.0,83307.0,28.273734500102034
75503, 2019-10-18T07:58:01+02:00,10,16,2914,4,2,24,96984.0,16296.0,54260.0,81967.0,33.802627886832504
75503, 2019-10-18T07:58:01+02:00,10,16,2914,4,2,25,96923.0,16357.0,51757.0,83247.0,37.82718896777061
75503, 2019-10-18T07:58:01+02:00,10,16,2914,4,2,26,96923.0,16326.0,64758.0,93167.0,30.49255637725804
75503, 2019-10-18T07:58:01+02:00,10,16,2914,4,2,27,96923.0,16265.0,52093.0,79554.0,34.51869170626241
75503, 2019-10-18T07:58:01+02:00,10,16,2914,4,2,28,96954.0,16326.0,52551.0,74305.0,29.27663010564565
75503, 2019-10-18T07:58:01+02:00,10,16,2914,4,2,31,,,,,
75503, 2019-10-18T07:58:01+02:00,10,16,2914,4,2,32,96923.0,16357.0,56610.0,80409.0,29.597433123157856
75503, 2019-10-18T07:58:01+02:00,10,16,2914,4,2,33,,,,,
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,1,96923.0,16296.0,53039.0,79004.0,32.86542453546656
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,2,97045.0,16296.0,60119.0,79552.0,24.428047063555912
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,3,96954.0,16357.0,47821.0,79125.0,39.56271721958925
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,4,96954.0,16357.0,55999.0,74761.0,25.095972499030246
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,6,96923.0,16357.0,55114.0,87428.0,36.96069908953653
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,8,96923.0,16296.0,50201.0,77692.0,35.38459558255676
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,10,96954.0,16326.0,53527.0,82667.0,35.24985786347636
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,11,,,,,
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,13,96893.0,16265.0,57556.0,81935.0,29.754073350826875
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,15,96801.0,16204.0,57800.0,74854.0,22.78301760760948
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,16,96923.0,16265.0,49194.0,78547.0,37.369982303588934
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,17,96923.0,16326.0,56152.0,80836.0,30.535899846602998
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,18,96923.0,16296.0,47729.0,83247.0,42.665801770634374
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,19,96923.0,16265.0,51361.0,79463.0,35.36488680266287
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,20,96954.0,16296.0,55664.0,78577.0,29.15993229570994
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,22,96954.0,16357.0,54260.0,86971.0,37.611387703947294
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,23,96923.0,16296.0,52459.0,81813.0,35.87938347206434
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,24,96954.0,16357.0,55206.0,83919.0,34.21513602402316
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,25,96923.0,16357.0,50628.0,79585.0,36.384997172834076
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,26,96954.0,16296.0,53131.0,80653.0,34.12396315078175
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,27,96923.0,16357.0,49682.0,81966.0,39.38706292853134
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,28,96954.0,16357.0,58044.0,78852.0,26.388677522447118
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,31,96923.0,16296.0,49255.0,78180.0,36.99795344077769
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,32,96923.0,16357.0,53192.0,81232.0,34.51841638763049
75504, 2019-10-17T06:32:01+02:00,10,16,16578,4,2,33,96923.0,16357.0,54626.0,82880.0,34.090250965250966
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,1,96954.0,16265.0,48156.0,73786.0,34.735586696663326
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,2,96954.0,16387.0,50292.0,77601.0,35.19155680983492
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,3,96954.0,16326.0,61737.0,76104.0,18.878114159571112
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,4,96923.0,16265.0,52062.0,70733.0,26.39644861662873
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,6,96954.0,16296.0,50598.0,80775.0,37.35933147632312
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,8,96954.0,16296.0,49407.0,71435.0,30.836424721775042
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,10,96954.0,16357.0,58837.0,87335.0,32.63067498711857
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,11,96923.0,16418.0,66192.0,99268.0,33.31990168029979
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,13,96923.0,16357.0,58013.0,90175.0,35.66620460216246
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,15,96771.0,16143.0,48004.0,66339.0,27.638342453157268
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,16,96954.0,16326.0,49835.0,79920.0,37.643893893893896
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,17,96923.0,16326.0,64331.0,88497.0,27.307140355040282
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,18,96923.0,16296.0,51757.0,82973.0,37.62187699613127
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,19,97015.0,16296.0,66375.0,92584.0,28.30834701460295
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,20,96923.0,16357.0,53527.0,85078.0,37.084792778391595
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,22,96954.0,16296.0,50872.0,80867.0,37.091767964682745
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,23,96923.0,16326.0,60760.0,81721.0,25.649465865566988
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,24,96954.0,16265.0,58471.0,86666.0,32.532942561096625
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,25,96954.0,16326.0,56610.0,94112.0,39.84826589595375
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,26,96923.0,16357.0,60852.0,91976.0,33.83926241628251
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,27,,,,,
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,28,96923.0,16265.0,49468.0,76748.0,35.5449001928389
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,31,96954.0,16296.0,46447.0,73602.0,36.89437787016657
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,32,96923.0,16265.0,52001.0,75128.0,30.78346289000107
75505, 2019-10-21T21:43:01+02:00,10,16,7827,4,2,33,96954.0,16296.0,46478.0,67589.0,31.23437245705662
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,1,96954.0,16357.0,53192.0,80194.0,33.67084819313166
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,2,96954.0,16296.0,51361.0,76410.0,32.78235833006151
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,3,96954.0,16357.0,51147.0,71099.0,28.062279356952978
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,4,96954.0,16265.0,52764.0,75678.0,30.278284309839055
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,6,96954.0,16296.0,64880.0,83982.0,22.74535019408921
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,8,96954.0,16296.0,52246.0,78333.0,33.3026949050847
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,10,96923.0,16296.0,57525.0,85353.0,32.603423429756425
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,11,96954.0,16296.0,58044.0,84559.0,31.35680412493052
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,13,96923.0,16265.0,51757.0,79829.0,35.16516554134462
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,15,96771.0,16143.0,58135.0,68291.0,14.871652194286217
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,16,96923.0,16296.0,52368.0,73939.0,29.174048878129266
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,17,97015.0,16326.0,58013.0,83673.0,30.667001302690235
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,18,96954.0,16265.0,49804.0,78852.0,36.83863440369299
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,19,96923.0,16326.0,54107.0,83947.0,35.546237506998466
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,20,96954.0,16296.0,48583.0,79707.0,39.04801334889031
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,22,96954.0,16418.0,57983.0,85596.0,32.25968503201084
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,23,96923.0,16326.0,58105.0,76107.0,23.65354041021194
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,24,96954.0,16387.0,55145.0,80471.0,31.47220737905581
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,25,96954.0,16265.0,52490.0,77845.0,32.57113494765239
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,26,96954.0,16296.0,59631.0,85934.0,30.608373868317546
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,27,96954.0,16296.0,50872.0,78700.0,35.35959339263024
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,28,96954.0,16296.0,52886.0,81753.0,35.31001920418822
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,31,96954.0,16296.0,49926.0,77629.0,35.68640585348259
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,32,96954.0,16296.0,53741.0,77905.0,31.017264617161928
75507, 2019-10-17T17:37:01+02:00,10,16,6827,4,2,33,96954.0,16296.0,53039.0,78578.0,32.50146351396065
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,1,96893.0,16357.0,54748.0,75861.0,27.831164893687138
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,2,96893.0,16357.0,55999.0,79493.0,29.554803567609728
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,3,96862.0,16265.0,45623.0,70642.0,35.41660768381416
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,4,96923.0,16357.0,53680.0,72962.0,26.42745538773608
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,6,96893.0,16326.0,50720.0,81325.0,37.63295419612665
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,8,96923.0,16296.0,50415.0,71619.0,29.6066686214552
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,10,96923.0,16326.0,52703.0,80440.0,34.4816011934361
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,11,96923.0,16326.0,57159.0,85141.0,32.865481965210655
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,13,96923.0,16296.0,52490.0,80042.0,34.42192848754404
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,15,96771.0,16204.0,58624.0,74182.0,20.972742713865898
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,16,96923.0,16296.0,48400.0,75891.0,36.22432172457867
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,17,96893.0,16296.0,57067.0,84803.0,32.70639010412367
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,18,96893.0,16296.0,49804.0,76687.0,35.055485284337635
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,19,96954.0,16296.0,52856.0,77874.0,32.12625523281198
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,20,96893.0,16265.0,46813.0,74550.0,37.20590207914152
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,22,96893.0,16357.0,53985.0,81233.0,33.5430182315069
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,23,96923.0,16296.0,49377.0,77021.0,35.89151010763298
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,24,96954.0,16296.0,50048.0,79463.0,37.017228143916036
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,25,96923.0,16265.0,52795.0,79616.0,33.68795217041801
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,26,96923.0,16296.0,52062.0,83248.0,37.4615606380934
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,27,96954.0,16265.0,50720.0,80531.0,37.01804274130459
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,28,96923.0,16296.0,44769.0,73239.0,38.872731741285385
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,31,96923.0,16357.0,45410.0,71801.0,36.7557554908706
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,32,96893.0,16296.0,51269.0,73693.0,30.428941690526916
75508, 2019-10-17T21:56:01+02:00,10,16,12516,4,2,33,96893.0,16296.0,51452.0,73175.0,29.68636829518278
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,1,96923.0,16326.0,48645.0,75678.0,35.72108142392769
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,2,96832.0,16265.0,47637.0,71528.0,33.40090593893301
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,3,96893.0,16296.0,43395.0,68475.0,36.626506024096386
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,4,96923.0,16326.0,49316.0,70917.0,30.459551306456845
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,6,96923.0,16326.0,54718.0,83094.0,34.14927672274773
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,8,96893.0,16326.0,46386.0,74182.0,37.470006200965194
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,10,96893.0,16265.0,50933.0,77846.0,34.57210389743853
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,11,96893.0,16418.0,62347.0,89044.0,29.98180674722609
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,13,96923.0,16296.0,58776.0,86482.0,32.036724405078516
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,15,96771.0,16174.0,47149.0,62188.0,24.183122145751593
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,16,96923.0,16296.0,49591.0,76746.0,35.38295155447841
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,17,96893.0,16357.0,66894.0,92126.0,27.388576514773245
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,18,96893.0,16265.0,57525.0,84408.0,31.848876883707707
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,19,96893.0,16357.0,59020.0,87184.0,32.3040924940356
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,20,96893.0,16296.0,49957.0,81842.0,38.95921409545221
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,22,96923.0,16357.0,60455.0,89687.0,32.59335243680801
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,23,96954.0,16387.0,53375.0,85536.0,37.59937336326225
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,24,96923.0,16357.0,59082.0,91090.0,35.13887364145351
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,25,96954.0,16296.0,54687.0,78762.0,30.56677077778624
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,26,96893.0,16265.0,59143.0,83795.0,29.41941643296139
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,27,96893.0,16296.0,59478.0,84499.0,29.611001313625014
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,28,96923.0,16296.0,53619.0,78792.0,31.948674992385012
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,31,96923.0,16296.0,49957.0,77939.0,35.90243652086889
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,32,96923.0,16296.0,53741.0,73602.0,26.98432107823157
75509, 2019-10-22T22:06:01+02:00,10,16,26875,4,2,33,96893.0,16296.0,45318.0,68841.0,34.17004401446812
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,1,96954.0,16296.0,54229.0,76561.0,29.168898002899653
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,2,96923.0,16296.0,57739.0,77020.0,25.033757465593354
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,3,96954.0,16296.0,51757.0,71252.0,27.36063549093359
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,4,96954.0,16265.0,51422.0,75707.0,32.07761501578454
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,6,96954.0,16296.0,58044.0,83309.0,30.326855441789004
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,8,96954.0,16296.0,53619.0,75463.0,28.9466360998105
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,10,96923.0,16296.0,55084.0,80683.0,31.72787328185615
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,11,96954.0,16387.0,55694.0,90784.0,38.6521854071202
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,13,96923.0,16296.0,53863.0,82148.0,34.43175731606369
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,15,96801.0,16174.0,57220.0,72748.0,21.34491669874086
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,16,96923.0,16296.0,48034.0,71374.0,32.700983551433296
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,17,96954.0,16357.0,59844.0,84100.0,28.841854934601663
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,18,96923.0,16296.0,50842.0,80866.0,37.12808844260876
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,19,96954.0,16357.0,56884.0,85963.0,33.82734432255738
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,20,96954.0,16296.0,51940.0,75984.0,31.643503895556957
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,22,96923.0,16296.0,54443.0,79738.0,31.722641651408363
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,23,96923.0,16296.0,54962.0,80411.0,31.648655034758928
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,24,96954.0,16265.0,52337.0,81325.0,35.64463572087304
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,25,96954.0,16357.0,53558.0,84133.0,36.3412691809397
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,26,96954.0,16387.0,54199.0,84529.0,35.881176874208855
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,27,96954.0,16296.0,52703.0,79616.0,33.803506832797424
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,28,96954.0,16357.0,51849.0,76624.0,32.3332115264147
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,31,96954.0,16296.0,49438.0,74549.0,33.68388576640867
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,32,96954.0,16265.0,52673.0,75128.0,29.888989457991695
75510, 2019-10-17T01:45:01+02:00,10,16,3521,4,2,33,96923.0,16357.0,53161.0,85810.0,38.048013052091825
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,1,97045.0,16357.0,60363.0,81568.0,25.99671439780306
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,2,96954.0,16357.0,54779.0,78697.0,30.39251813919209
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,3,96954.0,16357.0,53375.0,79003.0,32.43927445793198
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,4,96954.0,16387.0,51177.0,79187.0,35.37196762094788
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,6,96954.0,16357.0,54870.0,83185.0,34.0385886878644
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,8,96954.0,16357.0,57067.0,73908.0,22.786437192184877
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,10,96954.0,16326.0,54656.0,84865.0,35.59653567430625
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,11,97015.0,16357.0,59356.0,87824.0,32.41482965931864
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,13,96923.0,16326.0,53802.0,83218.0,35.34812180057199
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,15,96862.0,16204.0,59234.0,71130.0,16.72430760579221
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,16,96954.0,16265.0,48278.0,76655.0,37.01911160393973
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,17,96954.0,16357.0,57769.0,88129.0,34.449500164531536
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,18,96923.0,16265.0,48675.0,79859.0,39.048823551509535
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,19,96893.0,16357.0,57495.0,88251.0,34.8505965938063
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,20,96954.0,16357.0,55694.0,81264.0,31.465347509352238
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,22,96954.0,16326.0,53649.0,85811.0,37.48004335108553
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,23,96984.0,16296.0,56091.0,83705.0,32.98966608924198
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,24,96954.0,16326.0,53863.0,82087.0,34.38303263610559
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,25,96923.0,16326.0,55053.0,82729.0,33.4538070084251
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,26,,,,,
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,27,96923.0,16265.0,51177.0,80624.0,36.52386386187736
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,28,96954.0,16326.0,51025.0,79003.0,35.41384504385909
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,31,96954.0,16326.0,47729.0,72382.0,34.05957282197231
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,32,96923.0,16265.0,51574.0,77112.0,33.11806203963067
75511, 2019-10-18T23:08:01+02:00,10,16,18327,4,2,33,96954.0,16296.0,54321.0,74945.0,27.518847154580023
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,1,96862.0,16357.0,63415.0,87520.0,27.542276051188303
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,2,96923.0,16387.0,62316.0,87917.0,29.119510447353754
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,3,96923.0,16296.0,52886.0,78547.0,32.66961182476734
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,4,96954.0,16357.0,57739.0,80194.0,28.00084794373644
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,6,96923.0,16357.0,63629.0,88864.0,28.39732625135038
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,8,96923.0,16387.0,62896.0,87184.0,27.85832262800514
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,10,96893.0,16326.0,54412.0,82025.0,33.66412679061262
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,11,96893.0,16326.0,57128.0,82330.0,30.61095590914612
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,13,96984.0,16296.0,57159.0,79890.0,28.45287269996245
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,15,96771.0,16174.0,60546.0,74976.0,19.24615877080666
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,16,96893.0,16357.0,59906.0,78821.0,23.997411857246163
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,17,96984.0,16357.0,62377.0,85415.0,26.971843353041038
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,18,96893.0,16265.0,55145.0,79861.0,30.94877349394573
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,19,96893.0,16296.0,54656.0,77967.0,29.898546821090978
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,20,97015.0,16357.0,51696.0,76382.0,32.31913277997434
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,22,96893.0,16387.0,62957.0,86757.0,27.432944892054824
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,23,96923.0,16387.0,52185.0,78334.0,33.38141803048485
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,24,,,,,
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,25,96954.0,16296.0,52246.0,78669.0,33.58756308075608
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,26,96923.0,16296.0,51300.0,77603.0,33.894308209734156
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,27,96984.0,16296.0,56671.0,81966.0,30.860356733279655
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,28,96923.0,16296.0,53100.0,81935.0,35.19253066455117
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,31,96893.0,16296.0,50354.0,77844.0,35.31421817994964
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,32,96923.0,16296.0,59051.0,80652.0,26.7829688042454
75512, 2019-10-21T22:46:01+02:00,10,16,29346,4,2,33,96893.0,16296.0,58959.0,78669.0,25.05434160851161
75513, 2019-10-19T20:50:01+02:00,10,16,29860,4,2,1,96893.0,16296.0,58715.0,81171.0,27.665052789789456
75513, 2019-10-19T20:50:01+02:00,10,16,29860,4,2,2,96923.0,16265.0,58105.0,79462.0,26.876997810274094
75513, 2019-10-19T20:50:01+02:00,10,16,29860,4,2,3,96832.0,16265.0,62683.0,76287.0,17.832658251078165
75513, 2019-10-19T20:50:01+02:00,10,16,29860,4,2,4,96923.0,16296.0,54412.0,80896.0,32.73833069620253
75513, 2019-10-19T20:50:01+02:00,10,16,29860,4,2,6,96893.0,16387.0,56488.0,83065.0,31.99542526936736
75513, 2019-10-19T20:50:01+02:00,10,16,29860,4,2,8,96923.0,16296.0,57403.0,81994.0,29.991218869673393
75513, 2019-10-19T20:50:01+02:00,10,16,29860,4,2,10,96923.0,16296.0,54473.0,79097.0,31.131395628152774
75513, 2019-10-19T20:50:01+02:00,10,16,29860,4,2,11,96923.0,16357.0,57220.0,83400.0,31.390887290167868
75513, 2019-10-19T20:50:01+02:00,10,16,29860,4,2,13,96954.0,16326.0,49957.0,79889.0,37.466985442301194
75513, 2019-10-19T20:50:01+02:00,10,16,29860,4,2,15,96771.0,16174.0,58258.0,73936.0,21.204825795282407
75513, 2019-10-19T20:50:01+02:00,10,16,29860,4,2,16,96893.0,16296.0,50415.0,74762.0,32.56600947005163
75513, 2019-10-19T20:50:01+02:00,10,16,29860,4,2,17,96893.0,16296.0,51940.0,83857.0,38.061223272952766
75513, 2019-10-19T20:50:01+02:00,10,16,29860,4,2,18,96893.0,16265.0,51513.0,82362.0,37.4553799082101
75513, 2019-10-19T20:50:01+02:00,10,16,29860,4,2,19,96893.0,16357.0,50628.0,82791.0,38.84842555350219
75513, 2019-10-19T20:50:01+02:00,10,16,29860,4,2,20,96923.0,16296.0,49987.0,77327.0,35.35634383850402
75513, 2019-10-19T20:50:01+02:00,10,16,29860,4,2,22,96923.0,16296.0,53833.0,81753.0,34.1516519271464
75513, 2019-10-19T20:50:01+02:00,10,16,29860,4,2,23,96923.0,16296.0,47943.0,78456.0,38.89186295503212
