test_number,date_time,B_n_slots,L_payload_size,R_random_seed,H,N,T_round,energy_savings
75570, 2019-10-19T13:01:01+02:00,30,16,12586,4,2,276397.0,37.5913177576254
75571, 2019-10-21T12:09:01+02:00,30,16,14054,4,2,276428.0,36.407183557711434
75573, 2019-10-19T05:54:01+02:00,30,16,29096,4,2,276489.0,36.08319563431168
75574, 2019-10-20T15:30:01+02:00,30,16,8853,4,2,276428.0,32.852592481849115
75575, 2019-10-20T13:24:01+02:00,30,16,14509,4,2,276489.0,32.53168358057202
75576, 2019-10-18T13:06:01+02:00,30,16,6057,4,2,276458.0,34.75672682957255
75577, 2019-10-20T19:21:01+02:00,30,16,30457,4,2,276458.0,35.33606023187213
75578, 2019-10-18T16:36:01+02:00,30,16,22398,4,2,276489.0,34.67750732511972
75579, 2019-10-19T01:07:01+02:00,30,16,29161,4,2,276489.0,35.165354194507806
75580, 2019-10-20T03:22:01+02:00,30,16,12922,4,2,276489.0,34.31732785958722
75581, 2019-10-17T00:49:01+02:00,30,16,13803,4,2,276489.0,34.86474574934176
75582, 2019-10-19T11:09:01+02:00,30,16,24127,4,2,276397.0,36.264760295091705
75583, 2019-10-20T14:27:01+02:00,30,16,24523,4,2,276489.0,35.74707875759711
75584, 2019-10-20T13:59:01+02:00,30,16,16759,4,2,276489.0,35.3670731925155
75585, 2019-10-17T09:20:01+02:00,30,16,19290,4,2,276489.0,34.546935401521964
75586, 2019-10-19T08:49:01+02:00,30,16,1178,4,2,276489.0,35.76757363121636
75587, 2019-10-20T00:06:01+02:00,30,16,1741,4,2,276397.0,37.41400933479194
75588, 2019-10-23T15:43:01+02:00,30,16,4952,4,2,276489.0,35.37824597525693
75589, 2019-10-21T10:31:01+02:00,30,16,30618,4,2,276458.0,31.788535252480592
75590, 2019-10-17T23:34:01+02:00,30,16,10391,4,2,276489.0,35.51014890206454
75591, 2019-10-17T13:18:01+02:00,5,64,26182,4,2,104705.0,16.7731772171698
75592, 2019-10-20T03:50:01+02:00,5,64,9805,4,2,104675.0,15.674847396317414
75593, 2019-10-20T23:33:01+02:00,5,64,2492,4,2,104614.0,14.942937049352956
75594, 2019-10-17T19:15:01+02:00,5,64,32690,4,2,104705.0,10.653218475390675
75595, 2019-10-19T05:26:01+02:00,5,64,15050,4,2,104644.0,11.707003572867967
75596, 2019-10-22T21:24:01+02:00,5,64,9257,4,2,104583.0,17.824990997479297
75597, 2019-10-22T15:48:01+02:00,5,64,12085,4,2,104705.0,15.417754887842028
75598, 2019-10-18T23:57:01+02:00,5,64,17356,4,2,104583.0,11.010893753100852
75599, 2019-10-17T14:28:01+02:00,5,64,26244,4,2,104675.0,12.134510668354189
75600, 2019-10-22T17:47:01+02:00,5,64,17213,4,2,104705.0,12.75752677062949
75601, 2019-10-23T12:55:01+02:00,5,64,29487,4,2,104644.0,9.26842414739318
75602, 2019-10-18T12:52:01+02:00,5,64,1643,4,2,104675.0,14.595138306789607
75603, 2019-10-22T18:22:01+02:00,5,64,31893,4,2,104675.0,12.77622687782097
75604, 2019-10-20T16:12:01+02:00,5,64,5506,4,2,104583.0,17.21794837429973
75605, 2019-10-19T18:58:01+02:00,5,64,24728,4,2,104705.0,12.352295397400635
75606, 2019-10-19T05:19:01+02:00,5,64,20219,4,2,104675.0,14.82510373198728
75607, 2019-10-19T14:46:01+02:00,5,64,5434,4,2,104675.0,15.039906883937478
75608, 2019-10-19T17:55:01+02:00,5,64,7745,4,2,104583.0,12.924904175912852
75609, 2019-10-17T10:37:01+02:00,5,64,22177,4,2,104736.0,12.85131736380729
75610, 2019-10-22T16:23:01+02:00,5,64,19445,4,2,104736.0,12.372649399361347
75611, 2019-10-21T07:29:01+02:00,5,64,31937,4,2,104705.0,13.793834683809905
75612, 2019-10-20T08:44:01+02:00,5,64,15082,4,2,104705.0,13.365781398793777
75613, 2019-10-19T00:39:01+02:00,5,64,3740,4,2,104675.0,14.219967093530311
75614, 2019-10-22T21:31:01+02:00,5,64,28279,4,2,104675.0,12.079880294659299
75615, 2019-10-17T00:14:01+02:00,5,64,29586,4,2,104675.0,10.149984447059142
75616, 2019-10-21T09:49:01+02:00,5,64,71,4,2,104705.0,14.067955949503089
75617, 2019-10-19T02:03:01+02:00,5,64,14835,4,2,104553.0,13.413795428494371
75618, 2019-10-21T08:11:01+02:00,5,64,9038,4,2,104705.0,13.503188140654846
75619, 2019-10-18T14:37:01+02:00,5,64,18803,4,2,104675.0,9.62487998902757
75620, 2019-10-20T23:47:01+02:00,5,64,11364,4,2,104705.0,14.814517975727043
75621, 2019-10-17T06:46:01+02:00,5,64,31110,4,2,104705.0,11.7232314906604
75622, 2019-10-21T16:35:01+02:00,5,64,13378,4,2,104675.0,11.700300835366876
75623, 2019-10-21T18:13:01+02:00,5,64,11168,4,2,104614.0,14.054603998032288
75624, 2019-10-21T14:50:01+02:00,5,64,30435,4,2,104675.0,12.772366310683408
75625, 2019-10-21T13:40:01+02:00,5,64,32584,4,2,104675.0,16.267156766902595
75626, 2019-10-18T10:53:01+02:00,5,64,24802,4,2,104675.0,14.877130332268882
75627, 2019-10-23T15:50:01+02:00,5,64,29973,4,2,104705.0,9.900175193123964
75628, 2019-10-17T20:25:01+02:00,5,64,20775,4,2,104736.0,16.36222005842259
75629, 2019-10-21T23:21:01+02:00,5,64,23210,4,2,104705.0,13.144226505922344
75630, 2019-10-18T10:11:01+02:00,5,64,22877,4,2,104675.0,13.614648005892876
75631, 2019-10-18T00:30:01+02:00,5,64,2506,4,2,104614.0,15.942374839860332
75632, 2019-10-20T02:12:01+02:00,5,64,21719,4,2,104705.0,12.999821877632208
75633, 2019-10-22T01:06:01+02:00,5,64,31171,4,2,104644.0,16.40155915788102
75634, 2019-10-18T12:59:01+02:00,5,64,2468,4,2,104705.0,12.069786465137291
75635, 2019-10-22T12:11:01+02:00,5,64,4282,4,2,104705.0,14.948988942513285
75636, 2019-10-20T22:44:01+02:00,5,64,23884,4,2,104644.0,13.452130920855238
75637, 2019-10-19T11:02:01+02:00,5,64,18591,4,2,104614.0,15.114250509338897
75638, 2019-10-22T02:44:01+02:00,5,64,17105,4,2,104675.0,13.845782097406435
75639, 2019-10-21T17:52:01+02:00,5,64,27436,4,2,104644.0,12.439741759113488
75640, 2019-10-17T09:41:01+02:00,5,64,8932,4,2,104675.0,14.193079667320893
75641, 2019-10-21T15:18:01+02:00,5,64,1327,4,2,104644.0,14.550273351298001
75642, 2019-10-23T18:59:01+02:00,5,64,700,4,2,104736.0,14.469339487906035
75643, 2019-10-17T00:21:01+02:00,5,64,32397,4,2,104705.0,13.65603512725205
75644, 2019-10-17T23:20:01+02:00,5,64,9707,4,2,104644.0,10.155882813723954
75645, 2019-10-18T09:29:01+02:00,5,64,16828,4,2,104675.0,13.1390760241568
75646, 2019-10-20T18:46:01+02:00,5,64,12841,4,2,104736.0,15.337648788353015
75647, 2019-10-21T22:39:01+02:00,5,64,21483,4,2,104675.0,13.37908569519461
75648, 2019-10-19T23:03:01+02:00,10,64,1984,4,2,202056.0,13.229112684977256
75649, 2019-10-19T15:49:01+02:00,10,64,4100,4,2,201965.0,17.009486705405884
75650, 2019-10-17T04:54:01+02:00,10,64,26332,4,2,202026.0,15.389530997092159
75651, 2019-10-17T12:43:01+02:00,10,64,22509,4,2,202056.0,16.438679109669778
75652, 2019-10-18T11:07:01+02:00,10,64,4135,4,2,202056.0,14.861854223313745
75653, 2019-10-19T03:48:01+02:00,10,64,5492,4,2,202056.0,18.278277797137672
75654, 2019-10-18T12:31:01+02:00,10,64,5851,4,2,202026.0,19.037997933647112
75655, 2019-10-20T01:58:01+02:00,10,64,3039,4,2,202056.0,17.383248013567414
75656, 2019-10-21T11:55:01+02:00,10,64,5109,4,2,202056.0,18.18100646451659
75657, 2019-10-19T12:12:01+02:00,10,64,7006,4,2,202026.0,14.108552767558184
75658, 2019-10-23T17:28:01+02:00,10,64,22906,4,2,202056.0,15.830892209920064
75659, 2019-10-19T04:44:01+02:00,10,64,8086,4,2,202056.0,13.403314013127671
75660, 2019-10-20T09:19:01+02:00,10,64,7726,4,2,202026.0,14.876956556346407
75661, 2019-10-20T17:29:01+02:00,10,64,15429,4,2,201965.0,16.320838573771475
75662, 2019-10-21T01:39:01+02:00,10,64,31852,4,2,201934.0,16.753711105523095
75663, 2019-10-21T02:14:01+02:00,10,64,21030,4,2,202026.0,14.444066530245836
75664, 2019-10-21T00:15:01+02:00,10,64,30629,4,2,201965.0,12.0481057459641
75665, 2019-10-21T05:51:01+02:00,10,64,31228,4,2,201995.0,16.138581974929398
75666, 2019-10-19T14:39:01+02:00,10,64,18181,4,2,202087.0,16.551652831576554
75667, 2019-10-19T22:14:01+02:00,10,64,18049,4,2,202056.0,14.646995488105006
75668, 2019-10-18T00:02:01+02:00,10,64,26166,4,2,202056.0,15.619093799419229
75669, 2019-10-17T10:09:01+02:00,10,64,16080,4,2,202087.0,18.536089053177847
75670, 2019-10-23T21:40:01+02:00,10,64,1599,4,2,201995.0,14.912947394268208
75671, 2019-10-17T04:47:01+02:00,10,64,23664,4,2,202026.0,13.029748447985071
75672, 2019-10-19T23:59:01+02:00,10,64,4804,4,2,202026.0,17.595014573404544
75673, 2019-10-23T03:42:01+02:00,10,64,23843,4,2,202026.0,14.84591140467433
75674, 2019-10-18T15:19:01+02:00,10,64,3112,4,2,202056.0,15.790660676951585
75675, 2019-10-21T06:26:01+02:00,10,64,18837,4,2,202087.0,16.737932824923618
75676, 2019-10-21T06:05:01+02:00,10,64,6447,4,2,202056.0,14.752632883970401
75677, 2019-10-21T00:22:01+02:00,10,64,26704,4,2,202056.0,16.422841503146344
75678, 2019-10-20T23:40:01+02:00,10,64,29136,4,2,202056.0,12.008415601229974
75679, 2019-10-20T16:47:01+02:00,10,64,11624,4,2,202026.0,16.26786429623277
75680, 2019-10-21T08:04:01+02:00,10,64,1655,4,2,201995.0,16.102094793438717
75681, 2019-10-17T23:06:01+02:00,10,64,11488,4,2,202026.0,14.475669716188449
75682, 2019-10-22T03:54:01+02:00,10,64,17498,4,2,202026.0,18.43701122300579
75683, 2019-10-20T18:25:01+02:00,10,64,16651,4,2,202056.0,12.890902033393491
75684, 2019-10-23T06:44:01+02:00,10,64,10629,4,2,202056.0,15.510507945031609
75685, 2019-10-23T06:23:01+02:00,10,64,3170,4,2,201965.0,15.515885453265595
75686, 2019-10-20T05:21:01+02:00,10,64,5927,4,2,202026.0,16.395268357138363
75687, 2019-10-17T22:59:01+02:00,10,64,11739,4,2,201965.0,16.068077042220157
75688, 2019-10-19T04:30:01+02:00,10,64,3400,4,2,202056.0,14.046581517655898
75689, 2019-10-21T14:08:01+02:00,10,64,32503,4,2,202087.0,15.758579259144136
75690, 2019-10-18T05:31:01+02:00,10,64,2138,4,2,202026.0,16.961146786015437
75691, 2019-10-20T04:25:01+02:00,10,64,2855,4,2,202087.0,16.247681147808724
75692, 2019-10-18T23:43:01+02:00,10,64,23722,4,2,202087.0,17.969424356933228
75693, 2019-10-20T22:09:01+02:00,10,64,4624,4,2,202056.0,16.200156072100196
75694, 2019-10-21T02:49:01+02:00,10,64,10536,4,2,202026.0,14.719110377359787
75695, 2019-10-19T17:41:01+02:00,10,64,6296,4,2,202056.0,18.05773809210976
75696, 2019-10-19T16:10:01+02:00,10,64,22140,4,2,202056.0,14.079344211584562
75697, 2019-10-23T16:39:01+02:00,10,64,27816,4,2,201965.0,12.42140802370248
75698, 2019-10-17T19:01:01+02:00,10,64,30065,4,2,202026.0,15.840479445595017
75699, 2019-10-23T20:37:01+02:00,10,64,13305,4,2,202056.0,17.78936781436134
75700, 2019-10-18T19:24:01+02:00,10,64,18701,4,2,202087.0,15.028329619268883
75701, 2019-10-23T04:03:01+02:00,10,64,1363,4,2,202087.0,15.96077943521482
75702, 2019-10-21T07:22:01+02:00,10,64,16583,4,2,201965.0,12.551506827179445
75703, 2019-10-21T19:44:01+02:00,10,64,6974,4,2,202056.0,15.544193556278593
75704, 2019-10-23T08:50:01+02:00,10,64,8119,4,2,202056.0,18.587648927453372
75705, 2019-10-18T13:13:01+02:00,10,64,2119,4,2,201965.0,18.33166953321386
75706, 2019-10-18T02:43:01+02:00,10,64,30946,4,2,201934.0,19.553479802220355
75707, 2019-10-22T01:20:01+02:00,30,64,11886,4,2,591430.0,16.777680545680422
75708, 2019-10-18T00:09:01+02:00,30,64,27489,4,2,591400.0,16.722063998078653
75709, 2019-10-18T06:27:01+02:00,30,64,27794,4,2,591400.0,16.423666580763573
75710, 2019-10-18T12:24:01+02:00,30,64,19608,4,2,591308.0,17.160328044825274
75711, 2019-10-17T08:45:01+02:00,30,64,2268,4,2,591491.0,15.387116564417177
75712, 2019-10-21T04:06:01+02:00,30,64,17544,4,2,591339.0,17.100301130594787
75713, 2019-10-21T07:01:01+02:00,30,64,32424,4,2,591400.0,16.95494417850631
75714, 2019-10-22T19:11:01+02:00,30,64,25250,4,2,591430.0,18.60251321017945
75715, 2019-10-22T14:24:01+02:00,30,64,12987,4,2,591430.0,16.81019780897415
75716, 2019-10-20T17:08:01+02:00,30,64,25718,4,2,591430.0,17.5405206604931
75717, 2019-10-21T03:59:01+02:00,30,64,20164,4,2,591430.0,16.62763413329332
75718, 2019-10-22T20:07:01+02:00,30,64,24946,4,2,591461.0,15.89038852895367
75719, 2019-10-17T16:27:01+02:00,30,64,23992,4,2,591430.0,17.735901217833707
75720, 2019-10-17T12:36:01+02:00,30,64,22408,4,2,591461.0,19.89124052752121
75721, 2019-10-21T14:15:01+02:00,30,64,5642,4,2,591430.0,14.72076739669409
75722, 2019-10-20T09:47:01+02:00,30,64,25097,4,2,591339.0,16.430445729659407
75723, 2019-10-20T13:17:01+02:00,30,64,20097,4,2,591400.0,16.724647315926063
75724, 2019-10-22T14:31:01+02:00,30,64,1285,4,2,591461.0,17.223379315202187
75725, 2019-10-18T16:15:01+02:00,30,64,9212,4,2,591461.0,17.324814751088617
75726, 2019-10-17T00:56:01+02:00,30,64,25993,4,2,591461.0,17.496922882200042
75727, 2019-10-21T18:55:01+02:00,30,64,24391,4,2,591461.0,15.540172374706179
75728, 2019-10-22T10:05:01+02:00,30,64,19560,4,2,591491.0,15.54665992844854
75729, 2019-10-21T09:35:01+02:00,30,64,5474,4,2,591461.0,15.721376644925163
75730, 2019-10-18T00:58:01+02:00,30,64,27977,4,2,591400.0,15.733240352465225
75731, 2019-10-17T02:13:01+02:00,30,64,32035,4,2,591308.0,15.370249764247369
75732, 2019-10-20T09:33:01+02:00,30,64,24370,4,2,591461.0,14.375716511512552
75733, 2019-10-19T08:14:01+02:00,30,64,3198,4,2,591400.0,17.00666747945257
75734, 2019-10-23T20:16:01+02:00,30,64,30558,4,2,591461.0,17.50568628859937
